img_paths,id,label,cell_type,height,width,mean_brightness,mean_luminance
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_646119.jpg,646119,PLT,platelet,363,360,198.61900826446282,0.7728765319535221
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_953084.jpg,953084,PLT,platelet,363,360,206.3394577083971,0.8062774854006494
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_394123.jpg,394123,PLT,platelet,363,360,201.18885572900726,0.7814549056908959
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_890075.jpg,890075,PLT,platelet,363,360,206.93606009590857,0.8093031991333418
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_152760.jpg,152760,PLT,platelet,363,360,212.43664421997755,0.8346395943061032
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_196729.jpg,196729,PLT,platelet,363,360,212.8740358126722,0.8358154595239382
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_133604.jpg,133604,PLT,platelet,363,360,211.18303234363842,0.8311914331790873
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_451586.jpg,451586,PLT,platelet,363,360,206.84025864707684,0.8125681675069172
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_295513.jpg,295513,PLT,platelet,363,360,208.56924293439445,0.8226118985097559
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_283024.jpg,283024,PLT,platelet,363,360,214.85773645546374,0.8490281372428983
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_262947.jpg,262947,PLT,platelet,363,360,210.42250025507602,0.8279932443928291
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_176519.jpg,176519,PLT,platelet,363,360,205.63136924803592,0.8039508745896279
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_540754.jpg,540754,PLT,platelet,363,360,210.70453780226507,0.8271220913052091
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_662037.jpg,662037,PLT,platelet,363,360,213.6103688399143,0.8443794849085027
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_743194.jpg,743194,PLT,platelet,363,360,204.57567850219365,0.8001166061446312
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_808401.jpg,808401,PLT,platelet,363,360,207.74564075094378,0.8169049513495021
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_362599.jpg,362599,PLT,platelet,363,360,212.99640597898173,0.8371625451604578
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_296267.jpg,296267,PLT,platelet,363,360,203.29354147535966,0.7950549920986456
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_703925.jpg,703925,PLT,platelet,363,360,212.63215998367514,0.8388447108038195
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_798567.jpg,798567,PLT,platelet,363,360,208.84581930415263,0.8224314703721709
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_52706.jpg,52706,PLT,platelet,363,360,213.37907611468216,0.843282749533361
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_658020.jpg,658020,PLT,platelet,363,360,213.29585246403428,0.8415737605286375
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_607795.jpg,607795,PLT,platelet,363,360,202.5176129986736,0.7940714162930553
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_395686.jpg,395686,PLT,platelet,363,360,205.8866085093358,0.8088937849019009
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_285388.jpg,285388,PLT,platelet,363,360,204.96296551372308,0.7991232538366435
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_224521.jpg,224521,PLT,platelet,363,360,208.11693449647996,0.817986233103465
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_19307.jpg,19307,PLT,platelet,363,360,210.66380471380472,0.8314102121632246
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_942003.jpg,942003,PLT,platelet,363,360,213.10052545658607,0.8423460399689108
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_867860.jpg,867860,PLT,platelet,363,360,203.4449877563514,0.7917557011259355
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_695394.jpg,695394,PLT,platelet,363,360,203.03788388939904,0.7921831201798135
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_611592.jpg,611592,PLT,platelet,363,360,205.88671309050096,0.8053340880282325
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_169281.jpg,169281,PLT,platelet,363,360,209.12016375880012,0.8189461888642817
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_138775.jpg,138775,PLT,platelet,363,360,204.5381389654117,0.7987254788496972
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_634748.jpg,634748,PLT,platelet,363,360,204.9535302520151,0.8047619964169324
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_113605.jpg,113605,PLT,platelet,363,360,211.23871033568003,0.8302904749845456
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_894009.jpg,894009,PLT,platelet,363,360,209.85749413325172,0.8275127528073366
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_804506.jpg,804506,PLT,platelet,363,360,203.6431129476584,0.7978798375015757
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_443545.jpg,443545,PLT,platelet,363,360,203.1141592694623,0.7951301775749173
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_246544.jpg,246544,PLT,platelet,363,360,212.39276349352107,0.8354380205591266
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_632918.jpg,632918,PLT,platelet,363,360,207.87595143352718,0.8135521993884177
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_585972.jpg,585972,PLT,platelet,363,360,211.58131823283338,0.8350756099737722
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_525578.jpg,525578,PLT,platelet,363,360,196.59568666462607,0.7646965434919605
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_780614.jpg,780614,PLT,platelet,363,360,204.5361570247934,0.7970976291494865
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_328388.jpg,328388,PLT,platelet,363,360,212.6240970309152,0.8350895618784397
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_26884.jpg,26884,PLT,platelet,363,360,206.8984236302418,0.810567647106838
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_382572.jpg,382572,PLT,platelet,363,360,206.76903122130395,0.8079345171771188
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_531457.jpg,531457,PLT,platelet,363,360,211.5849479644934,0.8349597937605406
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_954763.jpg,954763,PLT,platelet,363,360,195.8914192429344,0.7621690016144813
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_354013.jpg,354013,PLT,platelet,363,360,211.51031782471176,0.8294873646236578
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_725787.jpg,725787,PLT,platelet,363,360,211.56821497806345,0.8325555718954248
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_186590.jpg,186590,PLT,platelet,363,360,217.81167227833893,0.8630000422195814
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_333941.jpg,333941,PLT,platelet,363,360,204.07711202938475,0.7987624861088604
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_303117.jpg,303117,PLT,platelet,363,360,205.67920875420876,0.8077952549409724
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_350271.jpg,350271,PLT,platelet,363,360,211.9630139781655,0.8367421702407317
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_401653.jpg,401653,PLT,platelet,363,360,216.26907203346596,0.8523752514839422
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_771186.jpg,771186,PLT,platelet,363,360,203.97126313641465,0.7986025060107914
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_822242.jpg,822242,PLT,platelet,363,360,208.87843587389042,0.8223031981880601
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_192693.jpg,192693,PLT,platelet,363,360,204.4446510560147,0.800059885398849
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_578959.jpg,578959,PLT,platelet,363,360,213.38673859810223,0.8426024362610057
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_38247.jpg,38247,PLT,platelet,363,360,206.4188552188552,0.8075074462629863
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_251027.jpg,251027,PLT,platelet,363,360,203.4556371798796,0.7956316525054465
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_922666.jpg,922666,PLT,platelet,363,360,207.9192097745128,0.8189583770563628
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_796209.jpg,796209,PLT,platelet,363,360,203.03667482909907,0.7971611183792772
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_619449.jpg,619449,PLT,platelet,363,360,201.25245383124172,0.7842711538228392
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_410531.jpg,410531,PLT,platelet,363,360,213.0069253137435,0.840568451694605
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_322459.jpg,322459,PLT,platelet,363,360,214.08198143046627,0.8465433461201439
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_680211.jpg,680211,PLT,platelet,363,360,208.252520151005,0.817432194415936
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_406357.jpg,406357,PLT,platelet,363,360,209.87623711866135,0.8236768002184651
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_694130.jpg,694130,PLT,platelet,363,360,203.21635547393123,0.7974527539956906
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_902138.jpg,902138,PLT,platelet,363,360,212.83562136516682,0.8348039653726811
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_855178.jpg,855178,PLT,platelet,363,360,208.2884552596674,0.8158764391778751
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_510675.jpg,510675,PLT,platelet,363,360,207.71111366187122,0.816962204207854
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_388181.jpg,388181,PLT,platelet,363,360,214.17428323640445,0.8440125106891854
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_534883.jpg,534883,PLT,platelet,363,360,205.25945821854913,0.801877585030339
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_839392.jpg,839392,PLT,platelet,363,360,202.13614427099276,0.7913066132597516
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_170106.jpg,170106,PLT,platelet,363,360,212.90795837159473,0.8408479028250418
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_349928.jpg,349928,PLT,platelet,363,360,206.97967299255177,0.8102283782627223
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_243740.jpg,243740,PLT,platelet,363,360,207.2653122130395,0.8115206060516035
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_827748.jpg,827748,PLT,platelet,363,360,206.57393378226712,0.8077445423246128
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_408730.jpg,408730,PLT,platelet,363,360,206.00095653504744,0.8091702899404023
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_8321.jpg,8321,PLT,platelet,363,360,210.70691255994285,0.8262057612458512
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_674106.jpg,674106,PLT,platelet,363,360,207.95911131517192,0.8174098897981598
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_110001.jpg,110001,PLT,platelet,363,360,207.30685644322008,0.8127551196636597
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_254045.jpg,254045,PLT,platelet,363,360,207.92586215692276,0.8183148289220188
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_879573.jpg,879573,PLT,platelet,363,360,210.62180389756148,0.8280450580522993
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_912441.jpg,912441,PLT,platelet,363,360,211.29233751657995,0.8297040333639422
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_583342.jpg,583342,PLT,platelet,363,360,202.2075017855321,0.7910381467197225
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_722203.jpg,722203,PLT,platelet,363,360,209.49119222528313,0.8229827884759661
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_281120.jpg,281120,PLT,platelet,363,360,208.94933935312724,0.8215266020244033
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_319989.jpg,319989,PLT,platelet,363,360,207.6867054382206,0.8143422771265836
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_686662.jpg,686662,PLT,platelet,363,360,206.22103866952352,0.809919793262392
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_490286.jpg,490286,PLT,platelet,363,360,201.77404091419243,0.7833969030140984
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_846270.jpg,846270,PLT,platelet,363,360,208.8110907050301,0.8181751500117035
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_583167.jpg,583167,PLT,platelet,363,360,209.6591266197327,0.8268569994658407
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_914573.jpg,914573,PLT,platelet,363,360,204.90179318436896,0.8013104828858999
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_95943.jpg,95943,PLT,platelet,363,360,209.95485154576065,0.8268846819772293
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_174102.jpg,174102,PLT,platelet,363,360,195.38141261095805,0.7575021496245881
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_768939.jpg,768939,PLT,platelet,363,360,204.45486174880114,0.7985270232149181
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_215458.jpg,215458,PLT,platelet,363,360,205.40035200489746,0.8034067610417903
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_354120.jpg,354120,PLT,platelet,363,360,200.57658147127844,0.7814598429812084
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_529449.jpg,529449,PLT,platelet,363,360,201.22375777981838,0.7848514834470672
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_559437.jpg,559437,PLT,platelet,363,360,207.66363636363636,0.8147137997863364
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_385804.jpg,385804,PLT,platelet,363,360,202.4183527191103,0.7915900183804774
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_175155.jpg,175155,PLT,platelet,363,360,207.03130292827262,0.813454238430052
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_153565.jpg,153565,PLT,platelet,363,360,210.9576573818998,0.8283659322548118
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_147877.jpg,147877,PLT,platelet,363,360,205.5904780124477,0.80725717701375
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_548491.jpg,548491,PLT,platelet,363,360,201.51330731558005,0.788108091869377
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_197797.jpg,197797,PLT,platelet,363,360,212.63968217528824,0.8355153729421368
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_593812.jpg,593812,PLT,platelet,363,360,210.73182328333843,0.8271115209852535
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_293445.jpg,293445,PLT,platelet,363,360,207.37210233649628,0.8136854591278202
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_473364.jpg,473364,PLT,platelet,363,360,195.9004999489848,0.7605925153045608
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_517596.jpg,517596,PLT,platelet,363,360,210.13759820426486,0.8275200443262092
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_926253.jpg,926253,PLT,platelet,363,360,214.51110345883072,0.8438482490352126
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_329106.jpg,329106,PLT,platelet,363,360,206.20100244872972,0.8096451451802638
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_712743.jpg,712743,PLT,platelet,363,360,207.46736047342108,0.8143958268634054
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_325281.jpg,325281,PLT,platelet,363,360,206.8610243852668,0.8102798450758327
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_957741.jpg,957741,PLT,platelet,363,360,216.90701203958778,0.8579439490178072
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_645860.jpg,645860,PLT,platelet,363,360,210.2957198245077,0.8258942684960117
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_285976.jpg,285976,PLT,platelet,363,360,207.20533363942454,0.815569585399449
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_101132.jpg,101132,PLT,platelet,363,360,201.8211815120906,0.7881880284454768
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_298829.jpg,298829,PLT,platelet,363,360,205.5858101214162,0.802858373275236
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_190724.jpg,190724,PLT,platelet,363,360,202.69909192939497,0.7896648425550814
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_835538.jpg,835538,PLT,platelet,363,360,210.0922865013774,0.8280677594273094
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_605611.jpg,605611,PLT,platelet,363,360,205.4711228446077,0.8066798545886674
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_390200.jpg,390200,PLT,platelet,363,360,203.952943577186,0.7990316381431667
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_412668.jpg,412668,PLT,platelet,363,360,208.7147076828895,0.8166308988428551
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_440047.jpg,440047,PLT,platelet,363,360,213.10003315988163,0.8427685454965579
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_940150.jpg,940150,PLT,platelet,363,360,209.48927915518826,0.8205204196570578
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_187574.jpg,187574,PLT,platelet,363,360,216.6274053667993,0.8574090761506927
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_391265.jpg,391265,PLT,platelet,363,360,207.7817824711764,0.8133229408583758
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_877406.jpg,877406,PLT,platelet,363,360,209.05139016426895,0.8198877107828133
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_208651.jpg,208651,PLT,platelet,363,360,209.56463626160595,0.8215024509953968
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_308317.jpg,308317,PLT,platelet,363,360,203.4878991939598,0.7985769834740755
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_379766.jpg,379766,PLT,platelet,363,360,213.78814406693195,0.8430758915686876
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_71052.jpg,71052,PLT,platelet,363,360,211.36045046423834,0.8331866613610855
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_985489.jpg,985489,PLT,platelet,363,360,200.38466227935925,0.7819155602999696
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_511420.jpg,511420,PLT,platelet,363,360,205.81146311600858,0.8090308980116074
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_715239.jpg,715239,PLT,platelet,363,360,206.84045505560658,0.8107982688021032
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_642677.jpg,642677,PLT,platelet,363,360,213.29655902458933,0.84279044036923
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_310882.jpg,310882,PLT,platelet,363,360,209.92765789205183,0.8230647559102615
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_586542.jpg,586542,PLT,platelet,363,360,210.47801754922966,0.8298243040145964
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_722432.jpg,722432,PLT,platelet,363,360,203.79679114376083,0.7961615759406303
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_296115.jpg,296115,PLT,platelet,363,360,205.53867207427814,0.80577035550394
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_242767.jpg,242767,PLT,platelet,363,360,206.10307111519234,0.8065363239555388
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_463728.jpg,463728,PLT,platelet,363,360,209.19885981022344,0.8228257521021264
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_489469.jpg,489469,PLT,platelet,363,360,208.42504081216202,0.8178492764903942
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_360821.jpg,360821,PLT,platelet,363,360,201.51083307825732,0.7852283008516538
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_13337.jpg,13337,PLT,platelet,363,360,205.5182761963065,0.8065839393819358
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_435022.jpg,435022,PLT,platelet,363,360,210.49218192021223,0.8266355916953253
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_588056.jpg,588056,PLT,platelet,363,360,202.41159830629528,0.7909471744569883
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_623999.jpg,623999,PLT,platelet,363,360,205.20141567187022,0.8038183294111645
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_734005.jpg,734005,PLT,platelet,363,360,212.0202683399653,0.838243380372351
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_409225.jpg,409225,PLT,platelet,363,360,208.00679522497705,0.8139353536703938
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_462758.jpg,462758,PLT,platelet,363,360,212.4010177532905,0.8388454399040913
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_863714.jpg,863714,PLT,platelet,363,360,202.07610447913478,0.7912610739810463
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_935726.jpg,935726,PLT,platelet,363,360,207.099375063769,0.8123399530720155
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_321431.jpg,321431,PLT,platelet,363,360,211.29691358024692,0.8326531983771163
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_61534.jpg,61534,PLT,platelet,363,360,206.8551066217733,0.814232418375676
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_985050.jpg,985050,PLT,platelet,363,360,210.47267115600448,0.8251641554643285
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_920467.jpg,920467,PLT,platelet,363,360,205.37300020406082,0.8034146464976563
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_538570.jpg,538570,PLT,platelet,363,360,206.4203244566881,0.8062763754778922
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_935798.jpg,935798,PLT,platelet,363,360,208.62810427507398,0.8167425346663306
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_746375.jpg,746375,PLT,platelet,363,360,211.81525099479646,0.8361890408811825
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_610800.jpg,610800,PLT,platelet,363,360,211.12294408733803,0.8280591584172083
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_704974.jpg,704974,PLT,platelet,363,360,213.8219977553311,0.8456674347635595
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_583391.jpg,583391,PLT,platelet,363,360,204.08407305377003,0.7959386891433647
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_809212.jpg,809212,PLT,platelet,363,360,208.12472706866646,0.8137875455625778
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_350521.jpg,350521,PLT,platelet,363,360,205.8585424956637,0.8050010457036196
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_620286.jpg,620286,PLT,platelet,363,360,206.1453525150495,0.8086977508357489
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_683175.jpg,683175,PLT,platelet,363,360,206.03115243342515,0.8098450744851966
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_900486.jpg,900486,PLT,platelet,363,360,207.18120089786757,0.8133864363870434
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_236800.jpg,236800,PLT,platelet,363,360,208.65777726762576,0.8173624631160087
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_676442.jpg,676442,PLT,platelet,363,360,204.30276757473726,0.8017789496840059
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_398998.jpg,398998,PLT,platelet,363,360,205.03916437098255,0.8002047502925871
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_872783.jpg,872783,PLT,platelet,363,360,212.7364758698092,0.8402760224556919
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_459225.jpg,459225,PLT,platelet,363,360,204.59688297112538,0.8025667995192567
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_82460.jpg,82460,PLT,platelet,363,360,211.20390011223344,0.8292146567277049
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_929765.jpg,929765,PLT,platelet,363,360,197.97798438934802,0.7702472911707688
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_7825.jpg,7825,PLT,platelet,363,360,207.93246862565044,0.8153538333723451
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_139160.jpg,139160,PLT,platelet,363,360,203.66651107029895,0.7937294355197849
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_176913.jpg,176913,PLT,platelet,363,360,209.20865217834915,0.8201804158219151
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_233694.jpg,233694,PLT,platelet,363,360,199.92505866748292,0.7787653721709069
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_622867.jpg,622867,PLT,platelet,363,360,215.89758443016018,0.8547307695463249
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_990215.jpg,990215,PLT,platelet,363,360,204.03847311498828,0.8003789856257165
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_76611.jpg,76611,PLT,platelet,363,360,206.23361646770738,0.806788687828973
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_968276.jpg,968276,PLT,platelet,363,360,207.592862973166,0.8131406243300503
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_364950.jpg,364950,PLT,platelet,363,360,206.08620293847568,0.8087187750949784
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_503875.jpg,503875,PLT,platelet,363,360,207.49703346597286,0.8121589342654112
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_675079.jpg,675079,PLT,platelet,363,360,206.04257983879197,0.8094389567241038
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_724579.jpg,724579,PLT,platelet,363,360,209.21102183450668,0.8236804389618105
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_183418.jpg,183418,PLT,platelet,363,360,211.09349556167737,0.8314222272577229
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_919469.jpg,919469,PLT,platelet,363,360,211.4120140801959,0.834696827757672
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_375204.jpg,375204,PLT,platelet,363,360,202.36936026936027,0.7888134937491373
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_440528.jpg,440528,PLT,platelet,363,360,206.88667227833895,0.8101238261281861
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_644229.jpg,644229,PLT,platelet,363,360,210.35810631568208,0.8292784662189333
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_514691.jpg,514691,PLT,platelet,363,360,207.81850066319763,0.8163949663779806
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_815342.jpg,815342,PLT,platelet,363,360,209.89849250076523,0.8241924614295059
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_265827.jpg,265827,PLT,platelet,363,360,213.32703295582084,0.8426579884015436
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_717572.jpg,717572,PLT,platelet,363,360,209.7200362207938,0.8232728747816849
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_694640.jpg,694640,PLT,platelet,363,360,208.2817518620549,0.817533623999952
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_36160.jpg,36160,PLT,platelet,363,360,211.44504387307418,0.8305248692870476
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_395198.jpg,395198,PLT,platelet,363,360,216.77176308539944,0.858862255547153
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_975089.jpg,975089,PLT,platelet,363,360,208.57805070911132,0.8190794715425197
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_584605.jpg,584605,PLT,platelet,363,360,211.08078512396693,0.8297319355888055
../../data/PBC_dataset_normal_DIB/platelet/PLATELET_761652.jpg,761652,PLT,platelet,363,360,205.1257881848791,0.8023602841186674
