img_path,label
/content/dataset/MO/MO_559563.jpg,MO
/content/dataset/SNE/NGS_3746.tiff,SNE
/content/dataset/PLT/PLATELET_183337.jpg,PLT
/content/dataset/BA/BA_314590.jpg,BA
/content/dataset/MO/MO_661575.jpg,MO
/content/dataset/SNE/NGS_5643.tiff,SNE
/content/dataset/MMY/MMY_797425.jpg,MMY
/content/dataset/SNE/NGS_6899.tiff,SNE
/content/dataset/EO/EO_742488.jpg,EO
/content/dataset/EO/95-8-27-1_466_1.jpg,EO
/content/dataset/LY/95-8-12-3_151_1.jpg,LY
/content/dataset/SNE/NGS_7844.tiff,SNE
/content/dataset/PLT/PLATELET_487541.jpg,PLT
/content/dataset/SNE/NGS_6765.tiff,SNE
/content/dataset/PLT/PLATELET_359177.jpg,PLT
/content/dataset/LY/LYT_3557.tiff,LY
/content/dataset/LY/LYT_0757.tiff,LY
/content/dataset/EO/95-8-27-1_467_4.jpg,EO
/content/dataset/LY/95-9-1-2_270_1.jpg,LY
/content/dataset/SNE/NGS_3630.tiff,SNE
/content/dataset/PLT/PLATELET_319989.jpg,PLT
/content/dataset/MMY/MMY_85292.jpg,MMY
/content/dataset/PMY/PMY_259087.jpg,PMY
/content/dataset/MMY/MMY_325379.jpg,MMY
/content/dataset/MY/MY_507166.jpg,MY
/content/dataset/LY/95-8-12-3_62_1.jpg,LY
/content/dataset/SNE/SNE_392617.jpg,SNE
/content/dataset/SNE/NGS_4762.tiff,SNE
/content/dataset/ERB/ERB_413359.jpg,ERB
/content/dataset/SNE/NGS_1395.tiff,SNE
/content/dataset/SNE/NGS_7172.tiff,SNE
/content/dataset/LY/LYT_0786.tiff,LY
/content/dataset/SNE/NGS_5755.tiff,SNE
/content/dataset/SNE/NGS_1531.tiff,SNE
/content/dataset/MO/MON_0442.tiff,MO
/content/dataset/SNE/NGS_8435.tiff,SNE
/content/dataset/SNE/NGS_1552.tiff,SNE
/content/dataset/MO/95-8-6-1_192_1.jpg,MO
/content/dataset/MO/95-8-10-1_40_1.jpg,MO
/content/dataset/LY/LY_305059.jpg,LY
/content/dataset/SNE/NGS_2363.tiff,SNE
/content/dataset/SNE/NGS_4124.tiff,SNE
/content/dataset/MO/MON_1252.tiff,MO
/content/dataset/LY/LYT_0991.tiff,LY
/content/dataset/EO/EO_848622.jpg,EO
/content/dataset/LY/LY_804969.jpg,LY
/content/dataset/MO/MO_96448.jpg,MO
/content/dataset/MO/MO_889160.jpg,MO
/content/dataset/LY/95-5-11-1_7_1.jpg,LY
/content/dataset/SNE/NGS_1816.tiff,SNE
/content/dataset/MMY/MMY_275256.jpg,MMY
/content/dataset/MY/MY_396014.jpg,MY
/content/dataset/EO/95-8-27-1_76_3.jpg,EO
/content/dataset/SNE/NGS_5489.tiff,SNE
/content/dataset/PLT/PLATELET_560757.jpg,PLT
/content/dataset/LY/95-8-12-6_16_1.jpg,LY
/content/dataset/SNE/NGS_5164.tiff,SNE
/content/dataset/LY/LYT_0943.tiff,LY
/content/dataset/SNE/NGS_2446.tiff,SNE
/content/dataset/SNE/NGS_1866.tiff,SNE
/content/dataset/SNE/NGS_7830.tiff,SNE
/content/dataset/MO/MON_1220.tiff,MO
/content/dataset/LY/95-9-3-3_26_1.jpg,LY
/content/dataset/LY/LYT_0225.tiff,LY
/content/dataset/LY/LY_624959.jpg,LY
/content/dataset/LY/LYT_2725.tiff,LY
/content/dataset/LY/LYT_2975.tiff,LY
/content/dataset/SNE/NGS_5556.tiff,SNE
/content/dataset/EO/95-8-27-1_100_5.jpg,EO
/content/dataset/SNE/NGS_4902.tiff,SNE
/content/dataset/LY/95-8-1-1_677_3.jpg,LY
/content/dataset/LY/95-7-24-2_401_1.jpg,LY
/content/dataset/SNE/NGS_0712.tiff,SNE
/content/dataset/MO/MO_1524.jpg,MO
/content/dataset/MY/MY_676552.jpg,MY
/content/dataset/ERB/ERB_56182.jpg,ERB
/content/dataset/PLT/PLATELET_459225.jpg,PLT
/content/dataset/SNE/SNE_209080.jpg,SNE
/content/dataset/EO/95-8-27-1_107_1.jpg,EO
/content/dataset/LY/95-8-22-1_6_3.jpg,LY
/content/dataset/SNE/NGS_0329.tiff,SNE
/content/dataset/LY/LYT_3885.tiff,LY
/content/dataset/PMY/PMY_689948.jpg,PMY
/content/dataset/MO/95-8-12-4_241_1.jpg,MO
/content/dataset/SNE/NGS_7623.tiff,SNE
/content/dataset/LY/LYT_1570.tiff,LY
/content/dataset/SNE/NGS_3832.tiff,SNE
/content/dataset/PLT/PLATELET_225015.jpg,PLT
/content/dataset/SNE/NGS_7611.tiff,SNE
/content/dataset/LY/LYT_0717.tiff,LY
/content/dataset/ERB/ERB_769696.jpg,ERB
/content/dataset/SNE/NGS_1831.tiff,SNE
/content/dataset/SNE/NGS_6301.tiff,SNE
/content/dataset/LY/LYT_3062.tiff,LY
/content/dataset/SNE/NGS_2090.tiff,SNE
/content/dataset/LY/95-9-3-1_106_1.jpg,LY
/content/dataset/EO/EO_910069.jpg,EO
/content/dataset/LY/95-8-24-1_176_1.jpg,LY
/content/dataset/ERB/ERB_529655.jpg,ERB
/content/dataset/LY/LYT_2016.tiff,LY
/content/dataset/LY/LYT_3145.tiff,LY
/content/dataset/SNE/NGS_5340.tiff,SNE
/content/dataset/SNE/NGS_1943.tiff,SNE
/content/dataset/SNE/NGS_4389.tiff,SNE
/content/dataset/MO/95-8-12-2_54_1.jpg,MO
/content/dataset/BNE/BNE_532595.jpg,BNE
/content/dataset/LY/95-8-12-6_24_1.jpg,LY
/content/dataset/LY/LY_323391.jpg,LY
/content/dataset/BNE/BNE_269331.jpg,BNE
/content/dataset/LY/LYT_2514.tiff,LY
/content/dataset/SNE/NGS_2240.tiff,SNE
/content/dataset/LY/LY_442238.jpg,LY
/content/dataset/PLT/PLATELET_804298.jpg,PLT
/content/dataset/EO/EOS_0193.tiff,EO
/content/dataset/LY/LYT_1486.tiff,LY
/content/dataset/MMY/MMY_870377.jpg,MMY
/content/dataset/ERB/ERB_805341.jpg,ERB
/content/dataset/LY/95-8-12-5_90_1.jpg,LY
/content/dataset/MO/MON_1789.tiff,MO
/content/dataset/LY/95-7-24-2_242_1.jpg,LY
/content/dataset/SNE/SNE_231937.jpg,SNE
/content/dataset/EO/EO_490942.jpg,EO
/content/dataset/MO/MON_0809.tiff,MO
/content/dataset/MO/95-9-1-2_31_2.jpg,MO
/content/dataset/LY/LYT_3396.tiff,LY
/content/dataset/PMY/PMY_298362.jpg,PMY
/content/dataset/LY/LYT_2218.tiff,LY
/content/dataset/EO/95-8-27-1_427_2.jpg,EO
/content/dataset/SNE/NGS_0493.tiff,SNE
/content/dataset/MO/MO_248030.jpg,MO
/content/dataset/ERB/ERB_384966.jpg,ERB
/content/dataset/BNE/BNE_801860.jpg,BNE
/content/dataset/EO/EO_808282.jpg,EO
/content/dataset/EO/EO_722563.jpg,EO
/content/dataset/MY/MY_845983.jpg,MY
/content/dataset/BA/BAS_0057.tiff,BA
/content/dataset/LY/95-8-3-2_46_2.jpg,LY
/content/dataset/LY/LY_204996.jpg,LY
/content/dataset/SNE/NGS_7899.tiff,SNE
/content/dataset/LY/LY_13552.jpg,LY
/content/dataset/SNE/NGS_1073.tiff,SNE
/content/dataset/LY/LY_157670.jpg,LY
/content/dataset/SNE/NGS_5464.tiff,SNE
/content/dataset/LY/LYT_0582.tiff,LY
/content/dataset/MY/MY_69139.jpg,MY
/content/dataset/LY/95-8-22-6_57_1.jpg,LY
/content/dataset/MO/MON_0551.tiff,MO
/content/dataset/PLT/PLATELET_270476.jpg,PLT
/content/dataset/LY/LYT_1403.tiff,LY
/content/dataset/MY/MY_652448.jpg,MY
/content/dataset/LY/95-8-1-1_584_1.jpg,LY
/content/dataset/EO/EO_579761.jpg,EO
/content/dataset/MY/MY_95413.jpg,MY
/content/dataset/MO/MON_0092.tiff,MO
/content/dataset/LY/LY_650769.jpg,LY
/content/dataset/EO/EO_105272.jpg,EO
/content/dataset/LY/LYT_2442.tiff,LY
/content/dataset/LY/95-5-11-1_109_2.jpg,LY
/content/dataset/EO/EO_554939.jpg,EO
/content/dataset/LY/95-8-3-1_643_1.jpg,LY
/content/dataset/ERB/ERB_422942.jpg,ERB
/content/dataset/LY/LYT_2093.tiff,LY
/content/dataset/BA/BA_101381.jpg,BA
/content/dataset/SNE/NGS_6267.tiff,SNE
/content/dataset/SNE/NGS_6790.tiff,SNE
/content/dataset/MY/MY_980885.jpg,MY
/content/dataset/BA/BA_330244.jpg,BA
/content/dataset/LY/95-8-20-3_279_1.jpg,LY
/content/dataset/LY/LYT_1031.tiff,LY
/content/dataset/MO/MON_0641.tiff,MO
/content/dataset/BNE/BNE_443921.jpg,BNE
/content/dataset/MO/MO_340650.jpg,MO
/content/dataset/BNE/BNE_519989.jpg,BNE
/content/dataset/MO/MON_1723.tiff,MO
/content/dataset/BA/BA_485601.jpg,BA
/content/dataset/BNE/BNE_330959.jpg,BNE
/content/dataset/MO/MON_0845.tiff,MO
/content/dataset/MMY/MMY_566199.jpg,MMY
/content/dataset/MMY/MMY_114305.jpg,MMY
/content/dataset/SNE/NGS_5709.tiff,SNE
/content/dataset/SNE/NGS_4614.tiff,SNE
/content/dataset/BNE/BNE_454089.jpg,BNE
/content/dataset/EO/EO_723342.jpg,EO
/content/dataset/MO/MO_253182.jpg,MO
/content/dataset/BNE/BNE_989323.jpg,BNE
/content/dataset/MO/MO_842653.jpg,MO
/content/dataset/PLT/PLATELET_368266.jpg,PLT
/content/dataset/MO/MON_1697.tiff,MO
/content/dataset/PLT/PLATELET_204496.jpg,PLT
/content/dataset/LY/95-8-22-1_74_2.jpg,LY
/content/dataset/BA/BA_681430.jpg,BA
/content/dataset/LY/95-8-13-1_21_1.jpg,LY
/content/dataset/EO/EO_57183.jpg,EO
/content/dataset/PLT/PLATELET_731985.jpg,PLT
/content/dataset/BA/BAS_0075.tiff,BA
/content/dataset/LY/LY_924952.jpg,LY
/content/dataset/EO/95-8-27-1_518_2.jpg,EO
/content/dataset/EO/EOS_0248.tiff,EO
/content/dataset/SNE/NGS_2455.tiff,SNE
/content/dataset/LY/95-9-4-1_37_1.jpg,LY
/content/dataset/SNE/SNE_952749.jpg,SNE
/content/dataset/SNE/NGS_5482.tiff,SNE
/content/dataset/MY/MY_36253.jpg,MY
/content/dataset/LY/LYT_3218.tiff,LY
/content/dataset/EO/EOS_0408.tiff,EO
/content/dataset/EO/EO_505902.jpg,EO
/content/dataset/LY/95-8-22-2_68_1.jpg,LY
/content/dataset/MY/MY_407951.jpg,MY
/content/dataset/LY/LYT_0842.tiff,LY
/content/dataset/LY/95-8-20-4_139_1.jpg,LY
/content/dataset/PLT/PLATELET_873935.jpg,PLT
/content/dataset/SNE/NGS_6799.tiff,SNE
/content/dataset/LY/95-8-24-1_52_1.jpg,LY
/content/dataset/SNE/NGS_4326.tiff,SNE
/content/dataset/LY/LY_609443.jpg,LY
/content/dataset/SNE/NGS_6280.tiff,SNE
/content/dataset/MO/MO_184578.jpg,MO
/content/dataset/SNE/SNE_508088.jpg,SNE
/content/dataset/SNE/NGS_0742.tiff,SNE
/content/dataset/BA/BA_214889.jpg,BA
/content/dataset/BNE/BNE_98999.jpg,BNE
/content/dataset/BA/BA_328970.jpg,BA
/content/dataset/LY/LYT_0564.tiff,LY
/content/dataset/BA/BA_74901.jpg,BA
/content/dataset/MY/MYB_0037.tiff,MY
/content/dataset/BA/BA_893914.jpg,BA
/content/dataset/PLT/PLATELET_285078.jpg,PLT
/content/dataset/PLT/PLATELET_922464.jpg,PLT
/content/dataset/EO/EO_234166.jpg,EO
/content/dataset/LY/LYT_1951.tiff,LY
/content/dataset/PLT/PLATELET_672668.jpg,PLT
/content/dataset/SNE/SNE_307829.jpg,SNE
/content/dataset/BNE/BNE_139958.jpg,BNE
/content/dataset/BA/BA_567293.jpg,BA
/content/dataset/PLT/PLATELET_686239.jpg,PLT
/content/dataset/ERB/ERB_693874.jpg,ERB
/content/dataset/MY/MY_820826.jpg,MY
/content/dataset/LY/LYT_2506.tiff,LY
/content/dataset/PLT/PLATELET_631625.jpg,PLT
/content/dataset/SNE/NGS_1193.tiff,SNE
/content/dataset/BA/BA_612971.jpg,BA
/content/dataset/SNE/NGS_3817.tiff,SNE
/content/dataset/LY/LYT_3750.tiff,LY
/content/dataset/PLT/PLATELET_222334.jpg,PLT
/content/dataset/LY/95-8-20-2_99_1.jpg,LY
/content/dataset/SNE/NGS_5324.tiff,SNE
/content/dataset/LY/LYT_3315.tiff,LY
/content/dataset/LY/LYT_1964.tiff,LY
/content/dataset/PLT/PLATELET_757839.jpg,PLT
/content/dataset/SNE/SNE_183790.jpg,SNE
/content/dataset/SNE/NGS_4008.tiff,SNE
/content/dataset/SNE/NGS_1053.tiff,SNE
/content/dataset/PLT/PLATELET_929427.jpg,PLT
/content/dataset/SNE/SNE_788496.jpg,SNE
/content/dataset/SNE/NGS_2618.tiff,SNE
/content/dataset/BNE/NGB_0092.tiff,BNE
/content/dataset/LY/LYT_3134.tiff,LY
/content/dataset/BNE/BNE_736774.jpg,BNE
/content/dataset/LY/LYT_2430.tiff,LY
/content/dataset/ERB/ERB_329501.jpg,ERB
/content/dataset/SNE/NGS_1191.tiff,SNE
/content/dataset/LY/95-8-10-1_236_1.jpg,LY
/content/dataset/LY/95-5-4-1_12_1.jpg,LY
/content/dataset/SNE/NGS_7887.tiff,SNE
/content/dataset/MMY/MMY_4856.jpg,MMY
/content/dataset/BNE/NGB_0079.tiff,BNE
/content/dataset/MO/MON_1138.tiff,MO
/content/dataset/LY/95-9-3-1_71_4.jpg,LY
/content/dataset/SNE/NGS_2787.tiff,SNE
/content/dataset/EO/EO_278488.jpg,EO
/content/dataset/MO/MON_0396.tiff,MO
/content/dataset/PMY/PMY_47613.jpg,PMY
/content/dataset/MO/MON_1098.tiff,MO
/content/dataset/LY/LYT_1376.tiff,LY
/content/dataset/LY/LYT_3773.tiff,LY
/content/dataset/EO/95-8-27-1_483_3.jpg,EO
/content/dataset/MO/MO_221446.jpg,MO
/content/dataset/EO/EO_86752.jpg,EO
/content/dataset/LY/LYT_0013.tiff,LY
/content/dataset/ERB/ERB_316103.jpg,ERB
/content/dataset/EO/EO_998250.jpg,EO
/content/dataset/MO/MO_896406.jpg,MO
/content/dataset/MY/MY_918544.jpg,MY
/content/dataset/PLT/PLATELET_963471.jpg,PLT
/content/dataset/BNE/BNE_187466.jpg,BNE
/content/dataset/SNE/NGS_5649.tiff,SNE
/content/dataset/EO/EO_166572.jpg,EO
/content/dataset/PLT/PLATELET_281120.jpg,PLT
/content/dataset/SNE/NGS_1778.tiff,SNE
/content/dataset/PMY/PMY_699159.jpg,PMY
/content/dataset/MMY/MMY_180088.jpg,MMY
/content/dataset/LY/LYT_3757.tiff,LY
/content/dataset/LY/95-8-10-1_345_1.jpg,LY
/content/dataset/LY/95-5-10-1_646_3.jpg,LY
/content/dataset/LY/95-8-17-3_161_2.jpg,LY
/content/dataset/LY/95-5-10-1_535_1.jpg,LY
/content/dataset/SNE/SNE_882278.jpg,SNE
/content/dataset/MO/MON_0374.tiff,MO
/content/dataset/SNE/NGS_5893.tiff,SNE
/content/dataset/MO/95-5-4-1_209_1.jpg,MO
/content/dataset/LY/LYT_1421.tiff,LY
/content/dataset/PLT/PLATELET_127607.jpg,PLT
/content/dataset/EO/EOS_0373.tiff,EO
/content/dataset/BNE/BNE_889719.jpg,BNE
/content/dataset/SNE/NGS_0456.tiff,SNE
/content/dataset/EO/95-8-27-1_161_2.jpg,EO
/content/dataset/PLT/PLATELET_986844.jpg,PLT
/content/dataset/MO/MO_231492.jpg,MO
/content/dataset/SNE/NGS_2062.tiff,SNE
/content/dataset/MO/MO_928388.jpg,MO
/content/dataset/LY/95-8-10-1_159_1.jpg,LY
/content/dataset/PLT/PLATELET_569969.jpg,PLT
/content/dataset/MO/95-5-4-1_177_1.jpg,MO
/content/dataset/EO/95-8-27-1_276_1.jpg,EO
/content/dataset/LY/LY_800603.jpg,LY
/content/dataset/LY/95-8-20-1_73_1.jpg,LY
/content/dataset/MO/MO_849518.jpg,MO
/content/dataset/LY/LYT_1080.tiff,LY
/content/dataset/SNE/NGS_0905.tiff,SNE
/content/dataset/BNE/BNE_641800.jpg,BNE
/content/dataset/PLT/PLATELET_695274.jpg,PLT
/content/dataset/MO/MON_1561.tiff,MO
/content/dataset/MO/MO_142497.jpg,MO
/content/dataset/SNE/NGS_1297.tiff,SNE
/content/dataset/BNE/BNE_845340.jpg,BNE
/content/dataset/LY/95-8-10-1_364_2.jpg,LY
/content/dataset/BA/BA_66312.jpg,BA
/content/dataset/LY/LY_192703.jpg,LY
/content/dataset/PLT/PLATELET_293445.jpg,PLT
/content/dataset/SNE/NGS_3194.tiff,SNE
/content/dataset/LY/95-8-8-2_29_1.jpg,LY
/content/dataset/LY/LY_411308.jpg,LY
/content/dataset/MO/95-8-12-4_122_1.jpg,MO
/content/dataset/LY/LY_193652.jpg,LY
/content/dataset/LY/95-8-20-3_122_1.jpg,LY
/content/dataset/MMY/MMY_601267.jpg,MMY
/content/dataset/SNE/NGS_5722.tiff,SNE
/content/dataset/LY/95-8-6-1_546_1.jpg,LY
/content/dataset/LY/LY_566461.jpg,LY
/content/dataset/MY/MY_100463.jpg,MY
/content/dataset/BNE/BNE_309263.jpg,BNE
/content/dataset/LY/LYT_1198.tiff,LY
/content/dataset/LY/95-8-22-1_71_4.jpg,LY
/content/dataset/LY/95-8-10-1_385_1.jpg,LY
/content/dataset/BNE/BNE_270323.jpg,BNE
/content/dataset/SNE/NGS_1166.tiff,SNE
/content/dataset/SNE/NGS_8053.tiff,SNE
/content/dataset/SNE/NGS_2277.tiff,SNE
/content/dataset/PLT/PLATELET_57918.jpg,PLT
/content/dataset/LY/LYT_2809.tiff,LY
/content/dataset/SNE/NGS_3324.tiff,SNE
/content/dataset/LY/LYT_1777.tiff,LY
/content/dataset/MO/MON_0493.tiff,MO
/content/dataset/LY/LYT_3613.tiff,LY
/content/dataset/MO/MO_617263.jpg,MO
/content/dataset/SNE/NGS_2394.tiff,SNE
/content/dataset/EO/EO_326829.jpg,EO
/content/dataset/SNE/SNE_664507.jpg,SNE
/content/dataset/SNE/NGS_7486.tiff,SNE
/content/dataset/LY/95-9-1-2_144_1.jpg,LY
/content/dataset/PLT/PLATELET_199786.jpg,PLT
/content/dataset/MO/MON_1700.tiff,MO
/content/dataset/SNE/NGS_2397.tiff,SNE
/content/dataset/MO/MO_38915.jpg,MO
/content/dataset/BA/20190526_164646_0.jpg,BA
/content/dataset/LY/95-5-4-1_433_5.jpg,LY
/content/dataset/SNE/NGS_2722.tiff,SNE
/content/dataset/SNE/NGS_2930.tiff,SNE
/content/dataset/PLT/PLATELET_71804.jpg,PLT
/content/dataset/EO/EO_729465.jpg,EO
/content/dataset/SNE/NGS_7105.tiff,SNE
/content/dataset/EO/EO_577804.jpg,EO
/content/dataset/SNE/NGS_0715.tiff,SNE
/content/dataset/LY/95-5-10-1_50_1.jpg,LY
/content/dataset/SNE/NGS_3436.tiff,SNE
/content/dataset/EO/EO_439202.jpg,EO
/content/dataset/EO/EO_390334.jpg,EO
/content/dataset/MO/MON_1310.tiff,MO
/content/dataset/EO/EO_190539.jpg,EO
/content/dataset/EO/95-5-4-1_133_1.jpg,EO
/content/dataset/MO/95-8-10-1_583_1.jpg,MO
/content/dataset/BA/BA_206130.jpg,BA
/content/dataset/ERB/EBO_0074.tiff,ERB
/content/dataset/EO/95-8-27-1_121_6.jpg,EO
/content/dataset/LY/95-8-12-3_75_1.jpg,LY
/content/dataset/MO/MO_833433.jpg,MO
/content/dataset/LY/95-8-8-2_411_2.jpg,LY
/content/dataset/MO/95-8-20-1_79_1.jpg,MO
/content/dataset/SNE/NGS_1463.tiff,SNE
/content/dataset/MO/95-8-3-1_602_1.jpg,MO
/content/dataset/MY/MY_842784.jpg,MY
/content/dataset/LY/LYT_1793.tiff,LY
/content/dataset/MY/MY_204082.jpg,MY
/content/dataset/LY/LY_579967.jpg,LY
/content/dataset/MO/MO_607749.jpg,MO
/content/dataset/SNE/NGS_3991.tiff,SNE
/content/dataset/SNE/NGS_5798.tiff,SNE
/content/dataset/LY/95-8-17-3_180_1.jpg,LY
/content/dataset/EO/EO_357811.jpg,EO
/content/dataset/SNE/NGS_3736.tiff,SNE
/content/dataset/EO/95-8-27-1_362_1.jpg,EO
/content/dataset/LY/LY_363064.jpg,LY
/content/dataset/PMY/PMY_422360.jpg,PMY
/content/dataset/SNE/NGS_1255.tiff,SNE
/content/dataset/PMY/PMY_178755.jpg,PMY
/content/dataset/BNE/BNE_899761.jpg,BNE
/content/dataset/LY/LYT_1311.tiff,LY
/content/dataset/LY/95-8-22-2_35_2.jpg,LY
/content/dataset/BA/BA_493706.jpg,BA
/content/dataset/SNE/NGS_0004.tiff,SNE
/content/dataset/SNE/NGS_8020.tiff,SNE
/content/dataset/PLT/PLATELET_803035.jpg,PLT
/content/dataset/BNE/BNE_568093.jpg,BNE
/content/dataset/SNE/NGS_5653.tiff,SNE
/content/dataset/EO/EO_674352.jpg,EO
/content/dataset/LY/LYT_0328.tiff,LY
/content/dataset/LY/LYT_3009.tiff,LY
/content/dataset/MO/MON_1683.tiff,MO
/content/dataset/LY/LYT_0304.tiff,LY
/content/dataset/ERB/ERB_916465.jpg,ERB
/content/dataset/LY/95-9-1-3_19_1.jpg,LY
/content/dataset/LY/LYT_0208.tiff,LY
/content/dataset/PLT/PLATELET_313624.jpg,PLT
/content/dataset/SNE/NGS_1888.tiff,SNE
/content/dataset/EO/EO_505246.jpg,EO
/content/dataset/LY/LYT_2686.tiff,LY
/content/dataset/EO/95-8-27-1_28_2.jpg,EO
/content/dataset/LY/95-5-10-1_1186_1.jpg,LY
/content/dataset/LY/LY_545090.jpg,LY
/content/dataset/ERB/ERB_609748.jpg,ERB
/content/dataset/BA/BA_532264.jpg,BA
/content/dataset/SNE/NGS_7652.tiff,SNE
/content/dataset/MO/95-8-8-3_173_1.jpg,MO
/content/dataset/SNE/SNE_123419.jpg,SNE
/content/dataset/MO/95-8-10-1_119_1.jpg,MO
/content/dataset/BA/BA_944690.jpg,BA
/content/dataset/EO/EO_323955.jpg,EO
/content/dataset/SNE/NGS_8219.tiff,SNE
/content/dataset/BA/BA_677937.jpg,BA
/content/dataset/MY/MY_572834.jpg,MY
/content/dataset/LY/95-8-12-4_155_1.jpg,LY
/content/dataset/ERB/ERB_196464.jpg,ERB
/content/dataset/PMY/PMO_0037.tiff,PMY
/content/dataset/MMY/MMY_765624.jpg,MMY
/content/dataset/EO/EO_904581.jpg,EO
/content/dataset/SNE/SNE_343862.jpg,SNE
/content/dataset/BA/BA_836099.jpg,BA
/content/dataset/SNE/NGS_1173.tiff,SNE
/content/dataset/BNE/BNE_890664.jpg,BNE
/content/dataset/BNE/BNE_891017.jpg,BNE
/content/dataset/SNE/NGS_5669.tiff,SNE
/content/dataset/MO/MO_446865.jpg,MO
/content/dataset/BNE/BNE_787071.jpg,BNE
/content/dataset/EO/EO_63106.jpg,EO
/content/dataset/SNE/SNE_619982.jpg,SNE
/content/dataset/LY/LYT_2790.tiff,LY
/content/dataset/PLT/PLATELET_914573.jpg,PLT
/content/dataset/EO/EO_322092.jpg,EO
/content/dataset/SNE/NGS_2117.tiff,SNE
/content/dataset/BNE/NGB_0105.tiff,BNE
/content/dataset/MO/95-8-20-3_104_1.jpg,MO
/content/dataset/EO/EO_493789.jpg,EO
/content/dataset/SNE/NGS_4136.tiff,SNE
/content/dataset/MMY/MMY_303175.jpg,MMY
/content/dataset/SNE/NGS_5895.tiff,SNE
/content/dataset/MO/MO_871861.jpg,MO
/content/dataset/LY/LYT_1657.tiff,LY
/content/dataset/PLT/PLATELET_533573.jpg,PLT
/content/dataset/LY/LYT_0341.tiff,LY
/content/dataset/LY/LYT_3180.tiff,LY
/content/dataset/LY/LYT_2596.tiff,LY
/content/dataset/EO/EO_631978.jpg,EO
/content/dataset/MO/95-9-4-5_88_1.jpg,MO
/content/dataset/LY/LYT_3341.tiff,LY
/content/dataset/SNE/NGS_4061.tiff,SNE
/content/dataset/MO/MO_429133.jpg,MO
/content/dataset/LY/LYT_0111.tiff,LY
/content/dataset/EO/EO_209028.jpg,EO
/content/dataset/LY/LYT_1466.tiff,LY
/content/dataset/MY/MY_853928.jpg,MY
/content/dataset/PLT/PLATELET_149740.jpg,PLT
/content/dataset/BA/20190531_113710_0.jpg,BA
/content/dataset/ERB/ERB_948012.jpg,ERB
/content/dataset/SNE/NGS_1207.tiff,SNE
/content/dataset/BA/BA_748012.jpg,BA
/content/dataset/ERB/ERB_80619.jpg,ERB
/content/dataset/SNE/NGS_3202.tiff,SNE
/content/dataset/EO/95-8-27-1_277_5.jpg,EO
/content/dataset/LY/95-9-1-2_326_2.jpg,LY
/content/dataset/MMY/MMY_551307.jpg,MMY
/content/dataset/ERB/ERB_452211.jpg,ERB
/content/dataset/LY/LYT_3846.tiff,LY
/content/dataset/EO/EO_800375.jpg,EO
/content/dataset/SNE/NGS_7390.tiff,SNE
/content/dataset/MO/MON_0862.tiff,MO
/content/dataset/LY/95-9-1-2_377_1.jpg,LY
/content/dataset/ERB/ERB_857190.jpg,ERB
/content/dataset/BA/BA_40355.jpg,BA
/content/dataset/ERB/ERB_599313.jpg,ERB
/content/dataset/SNE/SNE_572651.jpg,SNE
/content/dataset/SNE/NGS_7368.tiff,SNE
/content/dataset/BA/BA_832900.jpg,BA
/content/dataset/EO/EO_889817.jpg,EO
/content/dataset/EO/95-8-8-2_409_1.jpg,EO
/content/dataset/LY/95-8-5-1_176_1.jpg,LY
/content/dataset/SNE/SNE_179309.jpg,SNE
/content/dataset/LY/LY_567757.jpg,LY
/content/dataset/SNE/NGS_6454.tiff,SNE
/content/dataset/SNE/NGS_5883.tiff,SNE
/content/dataset/MMY/MMY_378237.jpg,MMY
/content/dataset/EO/EO_27437.jpg,EO
/content/dataset/PLT/PLATELET_586921.jpg,PLT
/content/dataset/LY/LYT_2835.tiff,LY
/content/dataset/LY/95-8-10-1_286_1.jpg,LY
/content/dataset/MO/95-7-24-2_25_1.jpg,MO
/content/dataset/MY/MY_141437.jpg,MY
/content/dataset/SNE/NGS_5472.tiff,SNE
/content/dataset/LY/LYT_1919.tiff,LY
/content/dataset/LY/LYT_1546.tiff,LY
/content/dataset/PMY/PMY_73148.jpg,PMY
/content/dataset/BA/BA_190505.jpg,BA
/content/dataset/BNE/BNE_303848.jpg,BNE
/content/dataset/ERB/ERB_49079.jpg,ERB
/content/dataset/BA/BA_556627.jpg,BA
/content/dataset/PMY/PMO_0064.tiff,PMY
/content/dataset/PLT/PLATELET_611592.jpg,PLT
/content/dataset/SNE/NGS_0994.tiff,SNE
/content/dataset/PLT/PLATELET_258636.jpg,PLT
/content/dataset/SNE/NGS_1822.tiff,SNE
/content/dataset/MO/MON_1760.tiff,MO
/content/dataset/BA/BA_462686.jpg,BA
/content/dataset/MO/95-8-12-5_159_1.jpg,MO
/content/dataset/LY/95-8-13-4_156_1.jpg,LY
/content/dataset/SNE/NGS_0776.tiff,SNE
/content/dataset/LY/LYT_2652.tiff,LY
/content/dataset/SNE/NGS_8357.tiff,SNE
/content/dataset/SNE/NGS_6353.tiff,SNE
/content/dataset/SNE/SNE_182040.jpg,SNE
/content/dataset/BNE/BNE_578285.jpg,BNE
/content/dataset/SNE/NGS_3443.tiff,SNE
/content/dataset/PMY/PMY_270676.jpg,PMY
/content/dataset/SNE/NGS_5577.tiff,SNE
/content/dataset/MO/MON_0178.tiff,MO
/content/dataset/LY/95-8-3-1_469_1.jpg,LY
/content/dataset/SNE/NGS_7743.tiff,SNE
/content/dataset/MO/95-9-3-4_173_1.jpg,MO
